mid,title,budget,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,thriller,war,western,original_language,production_companies,release_date,revenue,runtime,popularity,average_rating,num_votes,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10,director_1,director_2,director_3
228194,The Hundred-Foot Journey,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Amblin Entertainment and Harpo Films and Participant Media and Imagenation Abu Dhabi FZ and Reliance Entertainment and Touchstone Pictures and DreamWorks and ,2014-08-06,88880821,122,9.11323,7.3,611,15735,964971,11851,1021684,935701,35810,1327299,1327300,1327301,150072,5306,-1,-1
270938,Falcon Rising,4500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Strohberry Films and ,2014-09-05,11774,103,9.063292,5.6,90,64856,2203,123812,1214296,1279738,953738,1350645,1350646,1350652,1306892,5917,-1,-1
145220,Muppets Most Wanted,50000000,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Walt Disney Pictures and Buena Vista and ,2014-03-20,80383290,112,9.006804,6.2,367,17835,15232,56323,64180,97185,64181,64182,135467,360193,91606,26205,-1,-1
230179,Big Game,8500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Bavaria Film Partners and Subzero Film Entertainment and Altitude Film Entertainment and Egoli Tossell Film and VisionPlus Fund I and Ketchup Entertainment and Waterstone Entertainment and Head Gear Films and Metrol Technology and Film House Germany and ,2014-09-05,7500000,90,8.976065,5.3,465,2231,124870,15854,8536,7427,56614,5496,388,74225,148012,145228,-1,-1
286554,Two Night Stand,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Demarest Films and Flynn Picture Company and ,2014-09-26,18612,86,8.931011,6.4,876,124644,996701,130782,207401,484359,1306641,22215,1030204,1057653,1152252,1368144,-1,-1
290555,Wolves,18000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Entertainment One and Dark Hero Studios and Copperheart Entertainment and ,2014-08-28,0,90,8.926372,5.6,105,429,117642,95638,230,543990,70441,207491,563643,108534,976171,10995,-1,-1
226857,Endless Love,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Bluegrass Films and Universal Pictures and Fake Empire Productions and ,2014-02-12,34077920,103,8.90229,6.8,687,61363,1014932,418,55899,1078568,20810,21089,1030512,963547,576223,129718,-1,-1
157847,Joe,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Rough House Pictures and Worldview Entertainment and Dreambridge Films and Muskat Filmed Properties and ,2014-04-11,2365467,118,8.901113,6.5,409,2963,1034681,98804,969635,71565,1176993,1206062,1049938,229777,205525,64141,-1,-1
254375,Hector and the Search for Happiness,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Wild Bunch and Erfttal Film and Film Afrika Worldwide and Head Gear Films and Metrol Technology and Egoli Tossell Film and Construction Film and Screen Siren Pictures and ,2014-08-14,1124445,114,8.890566,6.9,382,11108,10882,1219469,3051,1640,290,1003,1509745,110472,9192,36804,-1,-1
235260,Son of God,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Hearst Entertainment Productions and LightWorkers Media and ,2014-02-28,67800064,138,8.886898,5.9,96,173150,647347,130464,1070749,574378,202760,10701,84865,43547,25095,235820,-1,-1
87492,Foxcatcher,24000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Annapurna Pictures and Media Rights Capital and Likely Story and ,2014-05-19,12096300,134,8.8711,6.5,1152,4495,38673,103,23459,13333,1904,19752,29934,1385043,1378130,5345,-1,-1
276902,Cut Bank,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,A24 and Kilburn Media and ,2014-09-10,0,92,8.868444,5.5,113,96066,20374,6949,6905,879,72873,17485,42711,103286,1074125,1212522,-1,-1
221902,"Two Days, One Night",7000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fr,Media Programme of the European Community and Les Films Du Fleuve and Archipel 35 and BIM Distribuzione and Eyeworks and France 2 Cinéma and Radio Télévision Belge Francophone (RTBF) and Belgacom and VOO and Vlaams Audiovisueel fonds and Euro-Images and Ciné+ and France Television and Canal+ and ,2014-05-21,6860853,95,8.837747,6.8,405,8293,70312,1029292,1971112,1125175,1381361,1381362,1036349,54626,1689510,56209,45138,-1
284293,Still Alice,5000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Shriver Films and Killer Films and Big Indie Pictures and Backup Media and BSM Studio and Lutzus-Brown and ,2014-12-05,43884652,101,8.823756,7.5,1419,1231,7447,37917,7517,83222,35236,41688,79991,1285592,73933,82335,82337,-1
144336,Sabotage,35000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Open Road Films and QED International and Albert S. Ruddy Productions and Crave Films and Roth Films and ,2014-03-28,17508518,110,8.812677,5.5,641,1100,65731,175826,20580,6195,142636,18288,11616,94864,1345133,19769,-1,-1
241848,The Guest,5000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,HanWay Films and Snoot Entertainment and ,2014-09-17,2367161,99,8.802917,6.5,786,221018,1094091,68109,58019,59231,2221,558927,1292930,129101,74133,98631,-1,-1
259018,Behaving Badly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Starboard Entertainment and Mad Chance and ,2014-04-14,0,92,8.793321,5.0,239,232006,77948,18248,1951,32597,1213288,69122,208225,11662,970216,60046,-1,-1
245906,She's Funny That Way,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Lagniappe Films and ,2014-10-27,111996,93,8.766171,5.7,294,887,4491,7026,17606,17696,62831,66446,6168,41640,39017,39012,-1,-1
240916,Reasonable Doubt,8000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paradox Entertainment and Grindstone Entertainment Group and South Creek Pictures and Bavariapool and Eagle Vision Inc. and Téléfilm Canada and Manitoba Film & Music and ,2014-01-17,0,91,8.758766,5.7,280,2231,55470,59313,21369,77164,49201,55614,1271810,33051,75822,7791,-1,-1
231576,Wish I Was Here,5500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Wild Bunch and Worldview Entertainment and Double Feature Films and ,2014-01-18,5483299,120,8.742629,6.5,365,5367,11661,125025,992427,49002,25503,45827,5374,87951,54415,5367,-1,-1
301748,The Opposite Sex,3300000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Magna Global Entertainment and Verdi Productions and ,2014-11-08,45000,96,8.739976,4.1,13,8211,21315,52775,6715,77330,76095,1481002,-1,-1,-1,76095,55265,-1
246400,"20,000 Days on Earth",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,en,British Film Institute (BFI) and Corniche Pictures and Film4 Productions and ,2014-07-05,0,97,8.723074,6.9,85,39516,39517,996617,1295160,1295161,1295162,1295166,1295167,12207,5538,1282310,1282311,-1
265180,Leviathan,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ru,Artificial Eye and ,2014-09-24,4396821,140,8.696576,7.3,284,236369,1067188,113332,393420,97368,1384662,1414818,1151383,1414819,583284,68519,-1,-1
157099,Better Living Through Chemistry,5000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Ealing Metro International and Occupant Entertainment and Altus Productions and Aegis Film Fund and ,2014-03-14,75143,91,8.677049,5.8,115,59315,11705,6807,11477,6352,222121,31514,18328,52020,179300,1288624,1288625,-1
100241,"I, Frankenstein",65000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Sidney Kimmel Entertainment and Hopscotch Films and Lakeshore Entertainment and Lionsgate and ,2014-01-22,71154592,92,8.620248,5.1,828,6383,63312,2440,224181,502,145245,3952,144081,145246,145248,1707,-1,-1
164251,Serena,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Chockstone Pictures and 2929 Productions and Nick Wechsler Productions and ,2014-10-12,176391,102,8.594997,5.4,408,72129,51329,7026,13014,80154,16702,589650,150245,80149,3398,1011,-1,-1
238215,The Cobbler,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,en,Happy Madison Productions and Golden Spike (II) and Next Wednesday Productions and ,2014-09-11,0,98,8.590272,5.6,700,19292,221018,884,4483,6913,1026947,1278724,60961,53936,1377670,17867,-1,-1
286654,Reclaim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Arclight Films and Beijing Shuijing Shenlan International Media Co. and Asia Tropical Films and ,2014-09-19,0,96,8.582423,4.9,62,3036,11864,58168,67837,40481,1431019,1431030,1431038,1431039,1350645,189271,-1,-1
248212,Lilting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Stink Films and Dominic Buchanan Productions and Microwave Film and SUMS* Film and Media and ,2014-08-07,0,91,8.572002,7.1,58,17064,1624,1312526,147884,1407997,15202,1269685,1312524,-1,-1,1073157,-1,-1
180305,Mercy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Blumhouse Productions and Wonderland Sound and Vision and ,2014-10-07,0,79,8.563264,4.8,104,215056,32597,45407,1518,518627,28778,76416,127701,76543,1212271,63303,-1,-1
245700,Mr. Turner,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,en,Untitled 13 and Lipsync Productions and Thin Man Films and Focus Features International (FFI) and France 3 Cinema and Xofa Productions and Film4 Productions and ,2014-10-31,5405500,150,8.521531,6.3,243,9191,1221056,72307,72308,72305,30328,53367,133032,39186,17476,65452,-1,-1
220471,The Devil's Hand,7000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,LD Entertainment and ,2014-10-10,0,86,8.508571,4.9,51,17328,1129464,131781,83285,234984,53828,218165,1205388,118595,1205389,143079,-1,-1
241771,Beyond the Lights,7000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Black Entertainment Television (BET) and Relativity Media and Relativity Sports and Undisputed Cinema and Homegrown Pictures and ,2014-09-10,14618727,116,8.481345,7.0,174,1216606,77277,6613,1276759,2047,78062,2137,1192492,1673994,45418,71947,-1,-1
157832,Calvary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Irish Film Board and Lipsync Productions and Octagon Films and Reprisal Films and ,2014-04-11,0,100,8.47003,7.0,414,2039,40477,17521,49735,7028,4812,588,8791,93210,73287,65594,-1,-1
208869,Plastic,10,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Gateway Films and ,2014-04-30,0,102,8.44462,6.0,94,25438,93491,71586,1192218,1078568,3491,95047,118544,1890766,78909,63052,-1,-1
222899,About Last Night,12500000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,"Screen Gems, Inc. and Olive Bridge Entertainment and Rainforest Entertainment and ",2014-02-14,49002684,100,8.427513,6.0,250,55638,8177,35705,52847,4443,52851,49706,1277549,21131,214729,3227,-1,-1
284286,Learning to Drive,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Broad Green Pictures and Lavender Pictures and ,2014-08-21,3447633,105,8.391227,6.1,95,1276,2282,4177,20275,504787,1617697,1218277,76234,77344,91030,90,-1,-1
253235,And So It Goes,18000000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Envision Entertainment and ASIG Productions and Castle Rock Entertainment and ,2014-07-20,25312387,94,8.366348,5.8,203,3392,3092,1186840,1251573,36926,204367,1327294,1327295,1855403,1327296,3026,-1,-1
276843,What We Did on Our Holiday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Lionsgate and BBC Films and ,2014-09-26,1289998,95,8.312844,6.8,222,20049,10882,9188,18025,93713,1331023,591301,1801770,9139,55688,1232361,122348,-1
246860,Clouds of Sils Maria,6600000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,CAB Productions and C.G. Cinema and Pallas Film and ,2014-08-20,1851517,124,8.285525,6.7,331,1137,37917,56734,111420,55493,1121400,169,1117773,39906,41205,21678,-1,-1
287084,The Town that Dreaded Sundown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Blumhouse Productions and Ryan Murphy Productions and Metro-Goldwyn-Mayer and ,2014-10-16,0,85,8.283026,5.7,188,56542,4012,26852,21163,5047,81681,18471,1278725,1394007,52995,1224031,-1,-1
244509,Cold in July,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Bullet Pictures and Backup Media and Paradise City and BSM Studio and ,2014-05-23,427418,109,8.274854,6.4,313,53820,25129,9880,5025,67580,986808,3204,1370971,89344,1370972,87082,-1,-1
283227,A Little Chaos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,BBC Films and Artemis Film and Lionsgate and Lipsync Productions and The Bureau and K. JAM Media and ,2014-09-13,0,117,8.25168,6.1,302,204,4566,2283,73381,49971,15737,27764,383624,53917,17787,4566,-1,-1
284536,The Gambler,25000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Leverage Entertainment and Paramount and Chartoff-Winkler Productions and Closest to the Hole Productions and ,2014-12-25,39171130,111,8.245483,5.7,627,13240,1230,60073,39390,4431,221945,12950,1259760,205349,1411657,77357,-1,-1
293299,Feast,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,en,Walt Disney Animation Studios and ,2014-11-07,0,6,8.222416,8.0,484,204419,108253,989809,1340665,176035,60232,186605,950773,1232689,1255902,1364881,-1,-1
203834,Jessabelle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Principato-Young Entertainment and Lionsgate and Blumhouse Productions and ,2014-08-29,0,90,8.218833,5.3,325,235416,4451,3237,7219,8191,57409,207396,40978,-1,-1,2150,-1,-1
180299,The Raid 2,4500000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,id,XYZ Films and Pt. Merantau Films and ,2014-03-27,2627209,150,8.154445,7.6,960,113732,1290939,1154465,1155281,142018,35642,1379748,1379749,145882,1304642,142013,-1,-1
110416,Song of the Sea,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,en,Irish Film Board and Digital Graphics and Big Farm and Cartoon Saloon and Super Productions and Magellan Films and Mélusine Productions and Noerlum Studios and Studio 352 and ,2014-09-06,857522,93,8.127046,8.1,511,2039,58068,1326568,83278,37169,1326574,1442866,1442867,96670,1442869,96676,-1,-1
272435,Gemma Bovery,9700000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,fr,Albertine Productions and Ciné@ and Gaumont and Cinéfrance 1888 and France 2 Cinéma and France Télévisions and Orange Cinéma Séries and Ruby Films and British Film Institute (BFI) and Canal+ and ,2014-09-10,154701,99,8.107831,6.1,110,59620,973,28255,39195,59032,143596,76943,36666,231457,27980,48583,-1,-1
282813,The Pyramid,6500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Silvatar Media and Fox International Productions and Sahara Productions and ,2014-12-04,13865435,89,8.084174,4.7,407,589098,81681,207321,1343870,1343869,122279,1526044,1526047,1343872,59298,59290,-1,-1
267806,V/H/S: Viral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Bloody Disgusting and 8383 Productions and ,2014-10-23,2756,81,8.009416,4.4,203,74136,1315967,1036581,1376977,588055,-1,-1,-1,-1,-1,118303,96323,144232
226448,In Your Eyes,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,en,Night and Day Pictures and Bellwether Pictures and ,2014-04-20,0,105,7.964761,7.0,349,35028,51991,59252,722,11365,81388,59451,2202,163774,200109,238679,-1,-1
273641,Bad Grandpa .5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,MTV Films and ,2014-06-03,0,76,7.952295,5.8,108,9656,5953,1148130,2229,95789,1827518,-1,-1,-1,-1,56578,-1,-1
171372,Frank,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,en,Runaway Fridge Productions and Element Pictures and Film4 Productions and ,2014-05-02,645186,95,7.900078,6.8,791,17288,1579,93210,59233,1268081,78124,41249,87232,-1,-1,83281,-1,-1
97370,Under the Skin,13300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,en,Scottish Screen and UK Film Council and FilmNation Entertainment and Nick Wechsler Productions and Creative Scotland and Silver Reel and JW Films and A24 and British Film Institute (BFI) and Film4 Productions and ,2014-03-14,5380251,108,7.881874,6.0,1341,1245,136796,1034704,1047642,1047643,1047644,1711557,1711559,1711561,1711616,66728,-1,-1
263855,Fort Bliss,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,en,National Picture Show Entertainment and Yeniceri Produksiyon A.S. and ,2014-09-05,0,116,7.880943,6.4,38,11705,59192,59254,17402,6862,6066,47879,1422517,81683,66914,131846,-1,-1
243684,"Men, Women & Children",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Right of Way Films and Paramount and ,2014-10-17,461162,116,7.880811,6.5,395,14892,9278,20750,14329,19292,7056,172056,481337,1159982,1477060,52443,-1,-1
265189,Force Majeure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sv,Film i Väst and Motlys and Coproduction Office and ,2014-08-15,1359497,118,7.87171,6.8,311,1310711,116614,1310713,1310714,55493,571418,1410873,1410874,1410875,-1,56370,-1,-1
244458,The Voices,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,en,1984 Private Defense Contractors and Mandalay Vision and Studio Babelsberg and ,2014-01-19,0,101,7.86909,6.2,674,10859,59620,84223,67837,118036,75074,25074,1046154,55585,52666,20659,-1,-1
215211,Grace of Monaco,30000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Stone Angels and Gaumont and TF1 Films Productions and Lucky Red and uFilm and Silver Reel and Umedia and Od Shots and YRF Entertainment and Canal+ and ,2014-05-14,26576000,103,7.853781,5.8,244,2227,16501,3627,3129,7489,8924,937,10988,20243,32357,16919,-1,-1
287587,Adult Beginners,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Through Films and Duplass Brothers Productions and Burn Later Productions and ,2014-09-08,108808,90,7.834965,5.3,103,208519,9827,21127,74949,211993,452205,2694,13636,21124,111683,1777,-1,-1
258193,Alien Abduction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,en,Mob Scene Creative Productions and Next Entertainment and Lawrence Bender Productions and BIG Pictures and Exclusive Media Group and ,2014-04-04,0,85,7.829901,4.8,119,1299060,995153,113780,1224170,106370,1225911,115244,1299061,1299062,1099724,1299058,-1,-1
265712,Stand by Me Doraemon,35000000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,ja,Toho Company and ,2014-08-08,83061158,90,7.788874,7.1,120,1241939,9715,90567,80108,1469455,1246273,1502631,1244458,77931,1252635,43652,1311591,-1
210947,Afflicted,318000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Automatik Entertainment and Panorama Films and Téléfilm Canada and ,2014-04-04,121179,85,7.769549,6.3,239,1194750,1194748,1194749,1205435,1205436,1318680,1318681,1462297,1462298,1462299,1194749,1194748,-1
282296,My Old Lady,5000000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Deux Chevaux Films and Cohen Media Group and BBC Films and ,2014-09-09,7527232,107,7.768707,6.1,116,10978,8945,5470,2413,1421233,1106029,49168,97085,40305,-1,21960,-1,-1
250574,Creep,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,The Orchard and Blumhouse Productions and Duplass Brothers Productions and ,2014-06-23,0,82,7.765064,6.1,368,45407,1155547,221944,-1,-1,-1,-1,-1,-1,-1,1155547,-1,-1
248774,Obvious Child,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,A24 and Sundial Pictures and Votiv Films and Rooks Nest Entertainment and ,2014-06-06,3123963,83,7.759703,6.7,221,213001,496470,12930,1304331,25214,21125,114470,1304330,58619,1232489,1284099,-1,-1
157829,The Disappearance of Eleanor Rigby: Them,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Myriad Pictures and Unison Films and Kim and Jim Productions and Division Films and Dreambridge Films and ,2014-05-14,985007,119,7.752694,6.1,135,83002,5530,19278,19492,17882,8785,971329,76999,227,1181353,1167896,-1,-1
184098,Think Like a Man Too,24000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Will Packer Productions and ,2014-06-20,70181428,105,7.748412,6.3,266,11702,8177,98953,22122,35705,352,40036,143242,15899,71530,20400,-1,-1
293310,Citizenfour,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Praxis Films and Participant Media and HBO Documentary Films and ,2014-10-24,3003169,114,7.736313,7.8,598,1386089,1326448,220691,1417334,102786,1417332,150882,529913,1417333,1417336,220691,-1,-1
253312,Space Station 76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,en,Om Films and Rival Pictures and ,2014-09-19,0,94,7.718109,4.7,100,66743,3035,882,56595,17178,149665,1164259,245,973223,-1,29795,-1,-1
257346,Avengers Confidential: Black Widow & Punisher,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ja,Sony Pictures Entertainment Japan and Madhouse and ,2014-03-25,0,83,7.711624,5.8,74,186341,1681,224454,89832,126690,228234,110665,222339,1694239,1694240,1297123,-1,-1
253306,Housebound,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Semi-Professional and ,2014-09-04,0,109,7.705597,6.6,426,1193861,1288797,1300289,5540,1300290,173455,1214345,586950,7255,1300297,1288796,-1,-1
253310,Premature,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2014-07-02,0,93,7.701193,5.5,170,1061132,1257387,104561,21088,965770,1166722,144227,145320,1308068,54728,5665,-1,-1
187596,Walk of Shame,15000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Lakeshore Entertainment and Sidney Kimmel Entertainment and FilmDistrict and ,2014-05-02,59209,95,7.670425,5.8,662,9281,11006,94098,824,131723,62692,1542,109423,37947,6734,32593,-1,-1
280002,The Remaining,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Sunrise Pictures and Affirm Films and Cinematic and Baron Films and ,2014-08-25,1169603,88,7.648444,4.2,105,57674,76227,65772,1349554,212429,1414590,95638,1414591,1156046,-1,57048,-1,-1
157845,The Rover,12250000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,A24 and Porchlight Films and FilmNation Entertainment and Screen Australia and Screen NSW and Blue-Tongue Films and Lava Bear Films and South Australian Film Corporation and ,2014-05-18,2295423,103,7.643051,6.2,342,529,11288,59233,57795,76069,75711,1291958,75131,75540,79091,114334,-1,-1
286532,A Merry Friggin' Christmas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Sycamore Pictures and ,2014-11-07,0,88,7.639408,4.9,84,2157,16858,63234,74949,4175,191202,992427,11850,17485,54729,1220517,-1,-1
244783,Song One,6000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Worldview Entertainment and ,2014-01-20,32251,86,7.616931,5.5,109,1813,1121400,2453,1088672,1345418,130228,1232540,1913167,1913168,25908,1280037,-1,-1
258099,Just Before I Go,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Coquette Productions and New Artists Alliance and ,2014-04-24,0,95,7.546997,6.3,139,57599,39520,52442,61114,71403,1294,94103,7574,25837,1570892,14405,-1,-1
157823,Night Moves,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,RT Features and Maybach Film Productions and Film Science and Tipping Point Productions and ,2014-04-23,271755,112,7.536,5.8,133,44735,501,61178,133,77795,6474,225377,116088,21633,8214,56383,-1,-1
260063,Seal Team Eight: Behind Enemy Lines,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,en,Film Afrika Worldwide and 20th Century Fox Home Entertainment and ,2014-03-01,0,98,7.512582,4.6,49,3197,37093,1074626,1029034,55583,1139816,107550,1047605,1338475,146752,97555,-1,-1
